t_value	real_part	imag_part	amplitude
0.26	68.27435155850357	53.9384613916509	87.01002642243452
0.27	65.19825476554641	54.84198269254064	85.19656970865682
0.28	62.09355731314296	55.630825983644435	83.36905096870841
0.29	58.96773427803396	56.30405580333028	81.53122337969272
0.3	55.82820270601967	56.86107279269226	79.68669786432532
0.31	52.68230058120736	57.30161614435782	77.83893631906855
0.32	49.53726647758708	57.62576457088916	75.99124628831282
0.33	46.4002199141024	57.83393578852236	74.14677698233412
0.34	43.27814243381349	57.92688452414611	72.30851653294518
0.35000000000000003	40.17785942772898	57.90569906467353	70.47929037925171
0.36	37.10602272423625	57.77179637825286	68.66176067638993
0.37	34.06909396563235	57.52691584607183	66.85842662223003
0.38	31.073328793910722	57.17311165183903	65.071625600473
0.39	28.12476186857245	56.7127438833939	63.30353504305537
0.4	25.22919273970772	56.14846840734156	61.55617492004806
0.41000000000000003	22.392172599852998	55.48322558317525	59.83141077105837
0.42	19.618991938111776	54.720227888091145	58.13095719831493
0.43	16.914669119689272	53.86294652767346	56.45638174796168
0.44	14.283939913305927	52.91509711089047	54.80910911246326
0.45	11.73124798790683	51.88062447045043	53.19042559331207
0.46	9.260736398673478	50.763686711574856	51.601483769332035
0.47000000000000003	6.876240080577189	49.56863857370742	50.04330732172456
0.48	4.581279365606849	48.30001419063526	48.51679597254236
0.49	2.3790545373798175	46.96250933500122	47.022730498471745
0.5	0.272441434131641	45.56096323326717	45.56177778662894
0.51	-1.7360118918918859	44.10034003688632	44.13449590351961
0.52	-3.64408745381261	42.5857100347864	42.741339152370294
0.53	-5.44989854682584	41.02223069128259	41.38266309772126
0.54	-7.151889904330548	39.41512759225417	40.05872953948167
0.55	-8.748836799236015	37.769675380852014	38.769711421605976
0.56	-10.239843099933973	36.0911787621746	37.51569766317172
0.5700000000000001	-11.624338294209068	34.38495365427548	36.29669790194265
0.58	-12.902073498157675	32.65630856055938	35.11264714250873
0.59	-14.073116470963894	30.910526236102353	33.9634103028257
0.6	-15.137845660111536	29.1528457177069	32.84878665445315
0.61	-16.096943305264883	27.388444784587087	31.768514153030317
0.62	-16.951387632601012	25.62242291348622	30.72227365655482
0.63	-17.70244417479981	23.859784788769925	29.709693029856776
0.64	-18.351656255171452	22.1054244246252	28.730351134310727
0.65	-18.900834677504726	20.364109952941778	27.783781702314528
0.66	-19.352046666135262	18.640469126769787	26.869477096406893
0.67	-19.707604103444204	16.938975585449374	25.986891953108607
0.68	-19.970051114490182	15.263935923607466	25.13544671167284
0.6900000000000001	-20.142151050739123	13.61947760222764	24.31453102793413
0.7000000000000001	-20.226872926875846	12.009537735935213	23.52350707336886
0.71	-20.22737736645051	10.437852786515725	22.761712719340093
0.72	-20.147002113623948	8.907949188515355	22.02846460631197
0.73	-19.989247169524027	7.423134928572228	21.32306109760307
0.74	-19.75775961270591	5.986492095911748	20.644785117018937
0.75	-19.456318163920663	4.60087041722452	19.992906869482507
0.76	-19.088817555837995	3.2688817849454983	19.36668644358186
0.77	-18.659252768541034	1.9928957837843795	18.76537629479707
0.78	-18.171703191515455	0.7750362162349488	18.188223608065982
0.79	-17.630316772496105	-0.38282137626976664	17.634472538317855
0.8	-17.03929421291552	-1.4790512038739743	17.103366327655426
0.81	-16.40287326882674	-2.5122777416977904	16.59414929800925
0.8200000000000001	-15.725313215054292	-3.4813752811163226	16.106068718328782
0.8300000000000001	-15.010879528970674	-4.385466537585727	15.638376545714552
0.84	-14.263828848709561	-5.223920337218541	15.190331040332355
0.85	-13.488394258822291	-5.996348407701116	14.761198254476831
0.86	-12.68877095437118	-6.702601302378923	14.350253396757331
0.87	-11.869102332243791	-7.342763489400289	13.956782073047673
0.88	-11.033466556079544	-7.91714764069415	13.580081406555513
0.89	-10.185863638636409	-8.426288158254053	13.219461040104012
0.9	-9.330203082705296	-8.870933977699298	12.874244024455312
0.91	-8.470292118817198	-9.252040691377347	12.543767597217311
0.92	-7.609824574998099	-9.57076203535212	12.227383857538063
0.93	-6.752370410724173	-9.828440786484958	11.924460342382979
0.9400000000000001	-5.9013659440306	-10.026599117453424	11.634380510688223
0.9500000000000001	-5.06010479744675	-10.166928458964259	11.35654414207249
0.96	-4.2317295850848415	-10.251278919597373	11.09036765705555
0.97	-3.4192243598139487	-10.2816483146661	10.835284365867901
0.98	-2.6254078360229753	-10.26017085619414	10.590744652938548
0.99	-1.8529274000297842	-10.189105556591912	10.356216104019524
1.0	-1.1042539167461827	-10.070824398865494	10.131183582653795
1.01	-0.38167733777410123	-9.907800326212463	9.915149262329141
1.02	0.3126968872968543	-9.702595103653666	9.707632620199902
1.03	0.9769505979817115	-9.457847103922735	9.508170397719873
1.04	1.6093549132766605	-9.17625906919095	9.316316532932793
1.05	2.2083714334450306	-8.86058589934994	9.131642068533735
1.06	2.772652664483064	-8.513622516515724	8.953735039165979
1.07	3.3010416795823847	-8.138191854162267	8.782200340774127
1.08	3.7925710348417585	-7.737133017849772	8.6166595842137
1.09	4.2464609592941045	-7.313289662891464	8.45675093473635
1.1	4.662116841994877	-6.86949863251265	8.30212893844136
1.11	5.039126041454911	-6.408578898107978	8.152464336318431
1.12	5.377254045085376	-5.933320841107967	8.007443866110657
1.1300000000000001	5.676440008546162	-5.446475913736075	7.866770051903816
1.1400000000000001	5.936791706944449	-4.950746713584455	7.730160981099402
1.1500000000000001	6.158579931710595	-4.448777504473006	7.597350068252322
1.16	6.342232368678246	-3.943145213494878	7.46808580514563
1.17	6.488326994409852	-3.4363509315053737	7.342131496428366
1.18	6.597585029133649	-2.9308119415938254	7.219264980151194
1.19	6.670863485790987	-2.428854297301888	7.099278332589963
1.2	6.709147355631197	-1.9327059695317987	6.981977556841395
1.21	6.713541471534443	-1.4444905782363928	6.867182254799021
1.22	6.685262090790705	-0.9662217221134932	6.754725282263319
1.23	6.625628239416162	-0.49979791665350076	6.644452387100091
1.24	6.536052860248396	-0.04699814802382707	6.53622183052862
1.25	6.418033807031571	0.39052195256995986	6.429903991790174
1.26	6.273144726485514	0.811233312216224	6.325380956612994
1.27	6.103025869952523	1.213735998256207	6.222546090048088
1.28	5.909374875637971	1.5967611825092338	6.1213035943979754
1.29	5.693937561710832	1.9591724940401425	6.021568053095884
1.3	5.458498769614905	2.2999667693014563	5.923263961514666
1.31	5.204873295867613	2.618274210949095	5.826325245792316
1.32	4.934896949398749	2.9133579689967855	5.7306947708547655
1.33	4.650417770114705	3.184613160231721	5.636323838897096
1.34	4.353287442873409	3.4315653439541043	5.543171679652918
1.35	4.04535293943077	3.6538684741182577	5.451204933839532
1.36	3.728448419180697	3.85130234983608	5.360397131215555
1.37	3.404387417667783	4.02376958794854	5.270728164729641
1.3800000000000001	3.074955349915092	4.171292142972124	5.182183762275554
1.3900000000000001	2.741902353589778	4.2940074011800755	5.094754957602027
1.4000000000000001	2.4069364949375083	4.392163876878869	5.00843756195699
1.41	2.071717358263927	4.466116540085655	4.923231638076633
1.42	1.737850037538733	4.516321805799911	4.839140978161015
1.43	1.4068795464569472	4.543332215890828	4.756172587510925
1.44	1.08028566102306	4.54779084529024	4.674336175535275
1.45	0.7594782064391384	4.53042546468912	4.593643655874891
1.46	0.4457927977876489	4.4920424922847095	4.514108657426266
1.47	0.1404870417151777	4.433520767316626	4.435746048086802
1.48	-0.15526279594523903	4.355805178166135	4.358571473079643
1.49	-0.4403646539174532	4.259900177676058	4.282600909749162
1.5	-0.713813070100973	4.146863218083144	4.207850240745013
1.51	-0.9746911087342568	4.0177981375444904	4.1343348475300825
1.52	-1.2221718238755568	3.873848529689499	4.062069226152208
1.53	-1.4555192650140414	3.716191126944515	3.9910666272073385
1.54	-1.6740890325910769	3.5460292275645564	3.9213387218887137
1.55	-1.8773283930983136	3.3645861953720493	3.852895295958775
1.56	-2.0647759652182978	3.173099060153062	3.7857439733937897
1.57	-2.2360609901780037	2.972812245504688	3.719889971332279
1.58	-2.3909022010897916	2.7649714496706266	3.6553358878042514
1.59	-2.529106307552319	2.5508177035538098	3.5920815235270562
1.6	-2.6505661131709277	2.331581628663451	3.5301237388243134
1.61	-2.7552582849287623	2.1084779162478053	3.469456346457363
1.62	-2.8432407944926243	1.8827000472920066	3.410070040855521
1.6300000000000001	-2.914650052568467	1.6554152714315618	3.351952363895734
1.6400000000000001	-2.9696977583280066	1.427759861155479	3.2950877070186007
1.6500000000000001	-3.0086674867086267	1.200834655957685	3.2394573490828082
1.6600000000000001	-3.031911037042445	0.9757009093504853	3.185039528961479
1.67	-3.039844566996763	0.753376449888364	3.131809551480762
1.68	-3.0329445362073457	0.5348321655734241	3.079739924903067
1.69	-3.011743484258956	0.32098881923419276	3.0288005277749206
1.7	-2.976825667815721	0.11271420069571036	2.978958802602847
1.71	-2.9288225817293436	-0.08917938020015861	2.9301799735000276
1.72	-2.868408388858417	-0.28393725740176357	2.882427284670712
1.73	-2.7962952831203864	-0.470864228665308	2.8356622563764358
1.74	-2.7132288099725907	-0.6493260328337348	2.789844954864137
1.75	-2.6199831680845524	-0.8187504870492652	2.744934272635645
1.76	-2.517356515424755	-0.9786282881412381	2.7008882154027987
1.77	-2.406166302346666	-1.1285134839411024	2.657664192102816
1.78	-2.2872446535260536	-1.2680236217215168	2.6152193044422236
1.79	-2.161433819780514	-1.396839582330889	2.5735106325906867
1.8	-2.0295817198986423	-1.5147051098931994	2.532495513852552
1.81	-1.8925375916267548	-1.6214260481609208	2.492131811396648
1.82	-1.7511477699121665	-1.716869295742154	2.452378170415508
1.83	-1.6062516093904975	-1.8009614934680422	2.413194259404784
1.84	-1.458677566937296	-1.8736874581200507	2.374540994592952
1.85	-1.3092394588885532	-1.9350883775961536	2.336380745901341
1.86	-1.1587329062775786	-1.9852597833583112	2.2986775231663907
1.87	-1.0079319801444815	-2.0243493166693187	2.261397141701898
1.8800000000000001	-0.8575860576563705	-2.0525543056941253	2.2245073666117827
1.8900000000000001	-0.7084168984385991	-2.0701191710085802	2.187978035577738
1.9000000000000001	-0.5611159491670626	-2.0773326774272864	2.1517811601361494
1.9100000000000001	-0.4163418831158098	-2.074525050332316	2.1158910057213998
1.92	-0.2747183799999461	-2.0620649748570274	2.080284150985607
1.93	-0.1368321501077738	-2.040356496355522	2.0449395271066817
1.94	-0.0032312053849763355	-2.0098358405704175	2.0098384379670016
1.95	0.12557662117646393	-1.9709681718018535	1.9749645622243548
1.96	0.24912490777455296	-1.9242443071818587	1.9403039384064216
1.97	0.36698962883841557	-1.8701774048735222	1.9058449342416135
1.98	0.47878989526489724	-1.8092996436473476	1.8715782014947147
1.99	0.5841884534084619	-1.742158910841653	1.8374966176079741
2.0	0.6828919475007325	-1.6693155151940595	1.8035952154596528
2.0100000000000002	0.7746509512413814	-1.5913389404414697	1.7698711025451985
2.02	0.8592597753101421	-1.5088046549312364	1.7363233708639076
2.0300000000000002	0.9365560584968423	-1.422290991771303	1.7029529987586085
2.04	1.006420151028984	-1.3323761132773713	1.669762745910124
2.05	1.0687742994920721	-1.2396350726554408	1.636757042634071
2.06	1.123581643483454	-1.1446369849944984	1.603941874567241
2.07	1.1708450348144859	-1.0479423187415464	1.5713246637659397
2.08	1.2106056906762435	-0.9501003178956119	1.5389141471710004
2.09	1.242941692709617	-0.8516465641945532	1.5067202533251602
2.1	1.2679663443708917	-0.7531006875835053	1.4747539781590797
2.11	1.2858263993579582	-0.654964232253193	1.4430272605938066
2.12	1.296700174160589	-0.5577186845246447	1.4115528586404416
2.13	1.3007955580207344	-0.4618236678406611	1.3803442266131571
2.14	1.298347933736634	-0.36771530910801903	1.3494153940097886
2.15	1.2896180228186027	-0.2758047796242167	1.3187808465556834
2.16	1.2748896685063194	-0.18647701282259407	1.28845540985142
2.17	1.2544675700890466	-0.10008960008591725	1.2584541360138939
2.18	1.2286749818336644	-0.016971864914665877	1.2287921936530348
2.19	1.1978513896231961	0.06257588520213783	1.1994847614834685
2.2	1.1623501781433165	0.13828293077542092	1.1705469258315275
2.21	1.1225363011293392	0.209908538601732	1.1419935822635139
2.22	1.0787839668044188	0.27724218962346636	1.1138393415306767
2.23	1.031474350204954	0.340103640439674	1.0860984400002842
2.24	0.9809933436047564	0.39834282329900583	1.0587846547200535
2.25	0.9277293557197327	0.4518395901150703	1.0319112232452485
2.2600000000000002	0.8720711698031269	0.5005033067046365	1.0054907683435337
2.27	0.8144058701324388	0.5442723040577908	0.9795352276822672
2.2800000000000002	0.7551168457466099	0.5831131940051331	0.9540557885958123
2.29	0.6945818796208544	0.6170200571482104	0.9290628280266194
2.3000000000000003	0.6331713307703017	0.6460135113649786	0.9045658577326166
2.31	0.5712464160574249	0.6701396695907493	0.8805734748546832
2.32	0.5091575977457493	0.6894689959067126	0.8570933179408371
2.33	0.44724308209855657	0.7040950692420825	0.8341320285278759
2.34	0.38582743356992766	0.7141332642125696	0.8116952183856061
2.35	0.325220308381095	0.7197193587774278	0.7897874425327909
2.36	0.26571531052178604	0.7210080785004763	0.7684121781366028
2.37	0.20758897246775154	0.7181715872482738	0.7475718094075792
2.38	0.15109986216640975	0.7113979341521504	0.7272676185989964
2.39	0.09648781711560185	0.7008894666016697	0.7074997832119152
2.4	0.04397330565008719	0.6868612189269901	0.6882673794940936
2.41	-0.006243085140655034	0.6695392862684771	0.6695683923013207
2.42	-0.053981036107651946	0.6491591929260525	0.6513997313629009
2.43	-0.09908075923740188	0.6259642642304002	0.6337572539581431
2.44	-0.1414031398467473	0.6002040106860206	0.6166357939676413
2.45	-0.18082976086039784	0.572132532804754	0.600029197211612
2.46	-0.21726281280265783	0.5420069546808818	0.5839303629281203
2.47	-0.25062489364841506	0.5100858939579885	0.5683312911772496
2.48	-0.2808587031543188	0.47662797540681523	0.5532231358845411
2.49	-0.3079266367282013	0.4418903948752156	0.538596263159814
2.5	-0.3318102842914267	0.4061275398896332	0.5244403144480437
2.5100000000000002	-0.35250983994431817	0.3695896726851664	0.510744273989535
2.52	-0.37004342855793954	0.33252168092198886	0.4974965399900786
2.5300000000000002	-0.38444635568606517	0.295161900812566	0.48468499883077004
2.54	-0.39577028741856035	0.25774101684047485	0.47229710158472477
2.5500000000000003	-0.4040823669818039	0.2204810417005678	0.46031994205659255
2.56	-0.40946427503317456	0.18359437953537153	0.44874033552314113
2.57	-0.4120112406955839	0.14728297498674062	0.43754489733107305
2.58	-0.4118310104350559	0.11173755002838666	0.42672012050324665
2.59	-0.40904278190038584	0.07713692999663668	0.4162524515172405
2.6	-0.40377610981994017	0.043647459696735565	0.4061283634508953
2.61	-0.3961697909879675	0.011422509932964663	0.39633442573743016
2.62	-0.38637073527279436	-0.019397925704760156	0.38685736983659386
2.63	-0.3745328294435891	-0.04868754446450879	0.3776841502062327
2.64	-0.36081580044271777	-0.07633395961402271	0.3688020000480941
2.65	-0.3453840845290446	-0.10223883878871246	0.3601984813999506
2.66	-0.328405708485782	-0.126317957552222	0.35186152925009206
2.67	-0.31005118882692834	-0.14850117062927773	0.34377948945691544
2.68	-0.29049245465104523	-0.16873230365814745	0.3359411503626414
2.69	-0.2699017994825997	-0.186968968670043	0.3283357680934031
2.7	-0.24845086711154646	-0.20318230683424254	0.3209530856355234
2.71	-0.22630967609388658	-0.21735666230927106	0.3137833458677282
2.72	-0.203645687211887	-0.22948919131154177	0.30681729880961267
2.73	-0.18062291781520629	-0.2395894107525464	0.3000462034167924
2.74	-0.15740110657562778	-0.24767869100371917	0.2934618243120354
2.75	-0.13413493179120042	-0.2537896975240346	0.2870564238890517
2.7600000000000002	-0.11097328597256972	-0.2579657862293007	0.2808227502615324
2.77	-0.08805860903785573	-0.260260357593945	0.27475402155493567
2.7800000000000002	-0.06552628203474851	-0.2607361745562362	0.26884390705299144
2.79	-0.043504082902156675	-0.2594646493467181	0.2630865057158445
2.8000000000000003	-0.022111705380774307	-0.2565251043778128	0.257476322583056
2.81	-0.0014603417847842601	-0.25200401232082414	0.2520082435634249
2.82	0.018347670042564112	-0.24599422045587097	0.2466775090957472
2.83	0.037219135646330205	-0.23859416431166452	0.24147968714126142
2.84	0.05507022917500663	-0.2299070755167043	0.23641064594055686
2.85	0.07182665567266126	-0.22004018866270444	0.23146652693605096
2.86	0.08742375156670813	-0.20910395183633196	0.2266437182265781
2.87	0.10180652479271451	-0.19721124530809778	0.2219388288838623
2.88	0.11492963630235861	-0.1844766126791829	0.21734866442234627
2.89	0.12675732498622078	-0.1710155085796844	0.21287020367451734
2.9	0.1372632783082478	-0.15694356678709265	0.20850057728405
2.91	0.1464304511926998	-0.14237589239343124	0.2042370479891529
2.92	0.15425083592622113	-0.12742638139538315	0.20007699282890984
2.93	0.16072518603686647	-0.11220707081560986	0.1960178873664458
2.94	0.16586269728783526	-0.09682752218738454	0.19205729198482552
2.95	0.16968064907608701	-0.08139424095033614	0.18819284027497848
2.96	0.17220400965462448	-0.06601013401458874	0.18442222950000894
2.97	0.17346500870206444	-0.05077400745558079	0.18074321308725996
2.98	0.17350268084418075	-0.03578010600437585	0.17715359506880468
2.99	0.17236238378966767	-0.021117695699965303	0.1736512263628824
3.0	0.17009529477674465	-0.006870690772845692	0.17023400276350117
3.0100000000000002	0.16675788903889838	0.006882674465434657	0.1668998644831885
3.02	0.16241140398762183	0.02007012824221312	0.16364679707494853
3.0300000000000002	0.15712129277815443	0.03262559825289032	0.16047283354399125
3.04	0.15095667087178757	0.04448940297590593	0.15737605744790326
3.0500000000000003	0.14398975913614473	0.055608397718123107	0.1543546067756383
3.06	0.13629532693402058	0.06593607599306572	0.15140667839106337
3.0700000000000003	0.12795013854288895	0.07543262708099333	0.14853053282569442
3.08	0.1190324061222839	0.08406495085378925	0.14572449920761552
3.09	0.10962125230606407	0.09180663116819324	0.1429869801191788
3.1	0.0997961853424353	0.09863786933700608	0.14031645618474684
3.11	0.08963658953778121	0.10454537937883143	0.1377114902011755
3.12	0.0792212335822303	0.10952224692195417	0.13517073063767832
3.13	0.0686277991468643	0.11356775379652653	0.13269291434786867
3.14	0.05793243194589023	0.1166871704909157	0.13027686835482818
3.15	0.04720931725346787	0.1188915187724596	0.12792151058973894
3.16	0.03653028165550947	0.12019730687980647	0.12562584948564218
3.17	0.02596442260317742	0.12062623978330447	0.12338898235002856
3.18	0.015577767118275548	0.12020490708158542	0.12121009246297855
3.19	0.0054329607827531485	0.11896445115661106	0.11908844487128309
3.2	-0.004411012073657829	0.11694021824623474	0.11702338087318691
3.21	-0.01389907629064703	0.11417139511305166	0.11501431121296941
3.22	-0.022980281416993088	0.11070063399135445	0.11306070802932387
3.23	-0.031607984601285936	0.10657366848085452	0.11116209562626199
3.24	-0.039740000768545794	0.10183892302701239	0.10931804015982803
3.25	-0.047338720217905514	0.09654711858399956	0.1075281383580224
3.2600000000000002	-0.05437119396999899	0.09075087699816096	0.10579200541467486
3.27	-0.06080918737826692	0.08450432657817232	0.10410926222020583
3.2800000000000002	-0.06662920269526248	0.07786271123367038	0.10247952211278268
3.29	-0.07181247145231842	0.07088200546791446	0.10090237735179237
3.3000000000000003	-0.07634491766797977	0.06361853740287984	0.09937738553117723
3.31	-0.08021709304669261	0.05612862189812215	0.09790405616236796
3.3200000000000003	-0.08342408546387908	0.0484682056987132	0.09648183766459559
3.33	-0.08596540215618387	0.04069252641363473	0.09511010500361558
3.34	-0.08784482914601514	0.0328557869851881	0.09378814821771804
3.35	-0.08907026852717068	0.0250108471633718	0.09251516206185792
3.36	-0.08965355532315758	0.017208933347782975	0.0912902369864977
3.37	-0.08961025570162176	0.009499368004514376	0.0901123516472366
3.38	-0.08895944838705983	0.0019293197077957464	0.08898036711468912
3.39	-0.08772349115971878	-0.005456425303239999	0.08789302292184002
3.4	-0.08592777436140193	-0.012615669322210945	0.08684893504903429
3.41	-0.0836004633489739	-0.019508986556681752	0.08584659590590601
3.42	-0.08077223184395328	-0.026099883280202008	0.08488437632623279
3.43	-0.07747598812200886	-0.03235493449843343	0.0839605295473985
3.44	-0.07374659596983893	-0.03824389702535513	0.08307319710246278
3.45	-0.06962059230923791	-0.04373979901431757	0.082220416511363
3.46	-0.0651359033496718	-0.048819006132668305	0.08140013062003827
3.47	-0.06033156108191653	-0.053461264707129905	0.0806101984035943
3.48	-0.05524742186690094	-0.057649722299319694	0.0798484070231085
3.49	-0.049923888806439484	-0.06137092629620007	0.07911248490605864
3.5	-0.04440163950676739	-0.06461480121821064	0.07840011560806402
3.5100000000000002	-0.038721360762362385	-0.06737460555790949	0.07770895220869282
3.52	-0.03292349159724617	-0.0696468690636482	0.07703663199623213
3.5300000000000002	-0.027047976004506258	-0.07143131147579056	0.0763807912049342
3.54	-0.02113402662300019	-0.07273074380690545	0.07573907958252064
3.5500000000000003	-0.015219900483822026	-0.07355095333200423	0.07510917458462787
3.56	-0.00934268784898147	-0.07390057352004026	0.07448879501532013
3.5700000000000003	-0.003538115051593674	-0.07379094019344244	0.0738757139576364
3.58	0.0021596378684429983	-0.07323593524834326	0.07326777086429162
3.59	0.0077181040560822005	-0.07225181930439493	0.07266288270510225
3.6	0.013106680700286215	-0.07085705467970498	0.07205905409358325
3.61	0.01829676341825733	-0.06907212010358302	0.07145438633973059
3.62	0.02326186383882243	-0.06691931858764977	0.07084708539870417
3.63	0.027977710174058302	-0.06442257987464603	0.07023546870555328
3.64	0.0324223306810979	-0.061607258874263354	0.06961797090403428
3.65	0.0365761200260705	-0.05849993147683506	0.0689931484928461
3.66	0.040421888668756	-0.05512818910912379	0.0683596834252516
3.67	0.043944895489159405	-0.051520433362150043	0.06771638570816435
3.68	0.04713286397536704	-0.04770567197943807	0.06706219505451783
3.69	0.04997598238520496	-0.04371331744571797	0.06639618164831791
3.7	0.05246688838199465	-0.03957298936148328	0.06571754608544626
3.71	0.05460063872666275	-0.035314321728426495	0.0650256185552922
3.72	0.05637466468430917	-0.03096677620516885	0.06431985732889421
3.73	0.05778871387274528	-0.02655946232247167	0.06359984661872083
3.74	0.05884477934326871	-0.02212096557279751	0.06286529387373352
3.75	0.05954701673982292	-0.017679184211311726	0.062116026571169575
3.7600000000000002	0.059901650431573854	-0.013261175524721707	0.06135198856372913
3.77	0.059916869555708054	-0.0088930122413821	0.06057323603771807
3.7800000000000002	0.05960271494187835	-0.004599649671388418	0.05977993313430781
3.79	0.058970957917181745	-0.00040480407957100255	0.05897234728254301
3.8000000000000003	0.058034972010895226	0.0036691572920915963	0.05815084428913738
3.81	0.0568095985915011	0.007601314222487385	0.05731588322652346
3.8200000000000003	0.05531100747492825	0.01137227928550763	0.056468011157106944
3.83	0.05355655354259012	0.014964271240753722	0.05560785772826689
3.84	0.05156463040090825	0.018361175964469758	0.05473612966935545
3.85	0.04935452210082211	0.021548594925495743	0.053853605218811856
3.86	0.04694625391656002	0.02451388128969383	0.052961128506512474
3.87	0.04436044315799146	0.027246163812031546	0.05205960391364353
3.88	0.04161815096052736	0.02973635874792321	0.05114999042970031
3.89	0.038740735961122715	0.03197717008419116	0.05023329602368052
3.9	0.03574971072886033	0.03396307845475945	0.0493105720441503
3.91	0.03266660177422261	0.035690319166674526	0.04838290766060613
3.92	0.02951281391292739	0.037156849817975866	0.04745142435643733
3.93	0.02630949970850418	0.03836230804012285	0.04651727048180122
3.94	0.02307743466308232	0.039307959943915366	0.04558161587286357
3.95	0.01983689876855483	0.03999663988900148	0.04464564654212498
3.96	0.016607564970848254	0.040432682233017096	0.04371055944296621
3.97	0.013408395038874246	0.040621845747093384	0.04277755731010311
3.98	0.01025754326733907	0.040571231409847	0.04184784357637427
3.99	0.007172268379340912	0.04028919431204349	0.04092261736520394
4.0	0.004168853931055015	0.039785250418919095	0.040003068557231646
4.01	0.0012625374571746412	0.039069978946729034	0.03909037292900413
4.0200000000000005	-0.0015325514674191945	0.03815492111455409	0.03818568736134174
4.03	-0.004203444136682323	0.037052476031867725	0.03729014511506145
4.04	-0.006738376541259022	0.035775794476993195	0.03640485117222493
4.05	-0.009126824122953283	0.03433867131155071	0.035530877642045905
4.0600000000000005	-0.011359527521414243	0.03275543726150135	0.034669259232090875
4.07	-0.013428509434228743	0.03104085077667545	0.033820988787511864
4.08	-0.015327082764747214	0.02920999065796328	0.032987012903803715
4.09	-0.017049850282345534	0.027278150114924196	0.032168227622030046
4.1	-0.01859269606723246	0.025260732886700426	0.031365474219621006
4.11	-0.019952769056109935	0.02317315202611436	0.030579535114711377
4.12	-0.02112845904581066	0.021030731910980736	0.029811129907503366
4.13	-0.022119365549310606	0.01884861400829025	0.02906091158820632
4.14	-0.02292625993210246	0.016641666876356223	0.028329462947573478
4.15	-0.023551041286729687	0.014424400847563607	0.027617293232690996
4.16	-0.02399668652922562	0.012210887790375035	0.02692483509719323
4.17	-0.02426719522323993	0.010014686304038067	0.026252441901109435
4.18	-0.024367529655732564	0.00784877265335227	0.02560038542067319
4.19	-0.02430355070228284	0.005725477704191391	0.02496885403216626
4.2	-0.024081950030318967	0.003656430073578874	0.024357951435737605
4.21	-0.023710179194977123	0.0016525056612710573	0.023767695984643924
4.22	-0.023196376184922502	-0.00027621631666510557	0.023198020682076128
4.23	-0.022549289974404557	-0.00212049071762059	0.02264877390132404
4.24	-0.021778203633193913	-0.0038719372557858194	0.022119720875309497
4.25	-0.02089285653799443	-0.005523064692995525	0.021610545988480494
4.26	-0.019903366217601113	-0.007067288493261462	0.0211208558879353
4.2700000000000005	-0.018820150349648058	-0.008498942037774387	0.020650183411892654
4.28	-0.017653849409455476	-0.009813281535861742	0.02019799231294577
4.29	-0.016415250451433282	-0.011006484804025041	0.01976368273183201
4.3	-0.01511521248095339	-0.012075644119559416	0.019346597355778587
4.3100000000000005	-0.013764593849772572	-0.01301875338723984	0.018946028174975506
4.32	-0.012374182081216554	-0.013834689886992116	0.018561223732511355
4.33	-0.010954626502647728	-0.014523190897251178	0.01819139674820247
4.34	-0.009516374032489141	-0.01508482551273941	0.017835731985988895
4.3500000000000005	-0.008069608437494182	-0.015520961996611885	0.017493394228529458
4.36	-0.006624193343297163	-0.01583373102525034	0.017163536221576185
4.37	-0.00518961924778562	-0.016025985199419186	0.016845306454588167
4.38	-0.0037749547527596117	-0.01610125520800652	0.01653785665250305
4.39	-0.002388802194909454	-0.01606370304017355	0.01624034886599685
4.4	-0.0010392578226031334	-0.01591807264844754	0.015951962063116106
4.41	0.00026612336945260344	-0.015669638469164214	0.015671898142920655
4.42	0.0015203580697056953	-0.015324152207754058	0.01539938731075145
4.43	0.0027170602989704203	-0.014887788294752815	0.015133692773993403
4.44	0.0038504622677118104	-0.014367088414190142	0.014874114735883577
4.45	0.004915430461595679	-0.013768905499281704	0.014619993682315074
4.46	0.005907477006216533	-0.013100347581236158	0.014370712972158936
4.47	0.006822766391336108	-0.0123687218656266	0.01412570075500593
4.48	0.007658117662946814	-0.011581479397303234	0.013884431251214335
4.49	0.008411002217863726	-0.010746160659399475	0.013646425437693692
4.5	0.009079537360231905	-0.009870342434762272	0.013411251189032133
4.51	0.009662475802192757	-0.008961586239294597	0.013178522927561907
4.5200000000000005	0.010159191311899273	-0.00802738861639832	0.012947900837991114
4.53	0.010569660731015819	-0.0070751335601366774	0.012719089702590754
4.54	0.010894442600727796	-0.006112047312069608	0.012491837411907424
4.55	0.011134652650064917	-0.0051451557531448505	0.012265933203866604
4.5600000000000005	0.011291936412982283	-0.004181244587725077	0.012041205681210476
4.57	0.011368439251122055	-0.003226822491990573	0.011817520653727195
4.58	0.011366774067496288	-0.0022880873737490333	0.011594778847887347
4.59	0.01128998700249694	-0.0013708958652967223	0.01137291352249007
4.6000000000000005	0.011141521407679256	-0.0004807361455710046	0.01115188802487873
4.61	0.010925180394716457	0.00037729583740699004	0.010931693318330033
4.62	0.010645088256838468	0.0011985166977263018	0.010712345507432487
4.63	0.010305651058009272	0.0019786724747880794	0.010493883384711859
4.64	0.009911516681138592	0.0027139520307136794	0.010276366018467008
